ros_time,state,x,y,z
1774030814.484,COMPLETE,0.049,0.060,0.009
1774030814.984,COMPLETE,0.050,0.068,0.012
1774030815.484,COMPLETE,0.051,0.069,0.017
1774030815.984,COMPLETE,0.045,0.062,0.019
1774030816.484,COMPLETE,0.043,0.061,0.020
1774030816.984,COMPLETE,0.043,0.066,0.021
1774030817.484,COMPLETE,0.046,0.065,0.015
1774030817.984,COMPLETE,0.046,0.060,0.010
1774030818.484,COMPLETE,0.050,0.062,0.004
1774030818.984,COMPLETE,0.051,0.066,-0.000
1774030819.484,COMPLETE,0.049,0.072,-0.002
1774030819.984,COMPLETE,0.049,0.070,-0.002
1774030820.484,COMPLETE,0.050,0.077,-0.002
1774030820.985,COMPLETE,0.050,0.082,-0.002
1774030821.484,COMPLETE,0.053,0.080,0.000
1774030821.984,COMPLETE,0.051,0.068,0.004
1774030822.484,COMPLETE,0.048,0.061,0.003
1774030822.984,COMPLETE,0.042,0.062,0.005
1774030823.484,COMPLETE,0.039,0.055,0.006
1774030823.984,COMPLETE,0.039,0.046,0.003
1774030824.484,COMPLETE,0.038,0.042,-0.000
1774030824.984,COMPLETE,0.036,0.042,0.001
1774030825.484,COMPLETE,0.032,0.041,0.006
1774030825.984,COMPLETE,0.024,0.040,0.003
1774030826.484,COMPLETE,0.021,0.036,-0.003
1774030826.984,COMPLETE,0.023,0.032,-0.007
1774030827.484,COMPLETE,0.021,0.028,-0.008
1774030827.984,COMPLETE,0.023,0.027,-0.013
1774030828.484,COMPLETE,0.022,0.027,-0.014
1774030828.984,COMPLETE,0.023,0.027,-0.013
1774030829.484,COMPLETE,0.022,0.031,-0.012
1774030829.984,COMPLETE,0.024,0.029,-0.014
1774030830.484,COMPLETE,0.030,0.023,-0.014
1774030830.984,COMPLETE,0.033,0.017,-0.014
1774030831.484,COMPLETE,0.037,0.017,-0.014
1774030831.984,COMPLETE,0.037,0.013,-0.011
1774030832.484,COMPLETE,0.037,0.007,-0.005
1774030832.985,COMPLETE,0.034,-0.004,-0.001
1774030833.484,COMPLETE,0.035,-0.010,-0.000
1774030833.984,COMPLETE,0.036,-0.011,-0.001
1774030834.484,COMPLETE,0.034,-0.010,-0.010
1774030834.984,COMPLETE,0.036,-0.010,-0.020
1774030835.484,COMPLETE,0.037,-0.017,-0.025
1774030835.984,COMPLETE,0.044,-0.017,-0.026
1774030836.484,COMPLETE,0.053,-0.013,-0.022
1774030836.985,COMPLETE,0.051,-0.012,-0.022
1774030837.484,COMPLETE,0.053,-0.009,-0.016
1774030837.984,COMPLETE,0.055,-0.006,-0.017
1774030838.484,COMPLETE,0.053,-0.008,-0.017
1774030838.985,COMPLETE,0.047,-0.008,-0.017
1774030839.484,COMPLETE,0.038,-0.007,-0.020
1774030839.984,COMPLETE,0.033,-0.000,-0.022
1774030840.484,COMPLETE,0.033,0.005,-0.021
1774030840.985,COMPLETE,0.035,0.008,-0.021
1774030841.484,COMPLETE,0.034,0.005,-0.028
1774030841.984,COMPLETE,0.035,-0.001,-0.035
1774030842.484,COMPLETE,0.037,-0.001,-0.038
1774030842.986,COMPLETE,0.038,-0.007,-0.038
1774030843.484,COMPLETE,0.045,-0.010,-0.032
1774030843.984,COMPLETE,0.050,-0.006,-0.030
1774030844.484,COMPLETE,0.046,-0.002,-0.031
1774030844.985,COMPLETE,0.047,-0.003,-0.035
1774030845.484,COMPLETE,0.047,-0.003,-0.037
1774030845.984,COMPLETE,0.048,0.000,-0.034
1774030846.484,COMPLETE,0.051,0.005,-0.033
1774030846.984,COMPLETE,0.053,0.009,-0.029
1774030847.484,COMPLETE,0.055,0.013,-0.028
1774030847.984,COMPLETE,0.049,0.012,-0.025
1774030848.484,COMPLETE,0.045,0.010,-0.021
1774030848.985,COMPLETE,0.043,0.012,-0.018
1774030849.484,COMPLETE,0.048,0.012,-0.017
1774030849.984,COMPLETE,0.048,0.015,-0.018
1774030850.484,COMPLETE,0.044,0.013,-0.019
1774030850.984,COMPLETE,0.048,0.007,-0.016
1774030851.484,COMPLETE,0.059,-0.003,-0.015
1774030851.984,COMPLETE,0.061,-0.003,-0.013
1774030852.484,COMPLETE,0.066,-0.000,-0.007
1774030852.984,COMPLETE,0.073,0.002,-0.002
1774030853.484,COMPLETE,0.076,0.003,0.003
1774030853.984,COMPLETE,0.076,0.006,0.009
1774030854.484,COMPLETE,0.078,0.011,0.014
1774030854.985,COMPLETE,0.079,0.008,0.016
1774030855.484,COMPLETE,0.086,0.006,0.017
1774030855.984,COMPLETE,0.087,0.006,0.017
1774030856.484,COMPLETE,0.083,0.012,0.016
1774030856.984,COMPLETE,0.084,0.011,0.019
1774030857.484,COMPLETE,0.082,0.005,0.022
1774030857.984,COMPLETE,0.082,0.004,0.028
1774030858.484,COMPLETE,0.075,0.005,0.028
1774030858.985,COMPLETE,0.069,0.006,0.029
1774030859.484,COMPLETE,0.069,0.007,0.027
1774030859.984,COMPLETE,0.066,0.009,0.028
1774030860.484,COMPLETE,0.061,0.012,0.030
1774030860.984,COMPLETE,0.058,0.016,0.036
1774030861.484,COMPLETE,0.058,0.020,0.040
1774030861.984,COMPLETE,0.052,0.022,0.043
1774030862.484,COMPLETE,0.040,0.028,0.045
1774030862.984,COMPLETE,0.037,0.033,0.044
1774030863.484,COMPLETE,0.032,0.041,0.046
1774030863.984,COMPLETE,0.030,0.049,0.042
1774030864.484,COMPLETE,0.028,0.052,0.040
1774030864.985,COMPLETE,0.024,0.051,0.038
1774030865.484,COMPLETE,0.019,0.046,0.032
1774030865.984,COMPLETE,0.020,0.046,0.031
1774030866.484,COMPLETE,0.021,0.051,0.030
1774030866.985,COMPLETE,0.022,0.049,0.027
1774030867.484,COMPLETE,0.020,0.045,0.024
1774030867.984,COMPLETE,0.023,0.044,0.023
1774030868.484,COMPLETE,0.022,0.051,0.021
1774030868.984,COMPLETE,0.023,0.053,0.014
1774030869.484,COMPLETE,0.014,0.055,0.006
1774030869.984,COMPLETE,0.015,0.053,-0.000
1774030870.484,COMPLETE,0.018,0.054,-0.005
1774030870.985,COMPLETE,0.019,0.060,-0.009
1774030871.484,COMPLETE,0.021,0.065,-0.004
1774030871.984,COMPLETE,0.025,0.065,-0.001
1774030872.484,COMPLETE,0.029,0.061,0.000
1774030872.985,COMPLETE,0.034,0.059,0.001
1774030873.484,COMPLETE,0.039,0.061,0.003
1774030873.984,COMPLETE,0.040,0.060,0.005
1774030874.484,COMPLETE,0.042,0.056,0.004
1774030874.984,COMPLETE,0.044,0.049,0.006
1774030875.484,COMPLETE,0.044,0.049,0.009
1774030875.984,COMPLETE,0.040,0.048,0.010
1774030876.484,COMPLETE,0.037,0.051,0.007
1774030876.984,COMPLETE,0.034,0.055,0.004
1774030877.484,COMPLETE,0.030,0.053,-0.003
1774030877.984,COMPLETE,0.027,0.049,-0.005
1774030878.484,COMPLETE,0.028,0.046,-0.006
1774030878.985,COMPLETE,0.029,0.047,-0.007
1774030879.484,COMPLETE,0.030,0.042,-0.010
1774030879.984,COMPLETE,0.029,0.039,-0.009
1774030880.484,COMPLETE,0.029,0.030,-0.013
1774030880.984,COMPLETE,0.032,0.025,-0.018
1774030881.484,COMPLETE,0.030,0.022,-0.022
1774030881.984,COMPLETE,0.035,0.014,-0.023
1774030882.484,COMPLETE,0.038,0.011,-0.025
1774030882.985,COMPLETE,0.041,0.012,-0.029
1774030883.484,COMPLETE,0.044,0.016,-0.031
1774030883.984,COMPLETE,0.047,0.015,-0.029
1774030884.484,COMPLETE,0.047,0.013,-0.028
1774030884.984,COMPLETE,0.047,0.004,-0.030
1774030885.484,COMPLETE,0.049,-0.001,-0.033
1774030885.984,COMPLETE,0.046,0.006,-0.032
1774030886.484,COMPLETE,0.048,0.015,-0.032
1774030886.984,COMPLETE,0.050,0.023,-0.031
1774030887.485,COMPLETE,0.052,0.030,-0.029
1774030887.984,COMPLETE,0.048,0.032,-0.027
1774030888.484,COMPLETE,0.049,0.035,-0.026
1774030888.984,COMPLETE,0.049,0.039,-0.028
1774030889.484,COMPLETE,0.050,0.036,-0.030
1774030889.984,COMPLETE,0.048,0.035,-0.031
1774030890.484,COMPLETE,0.047,0.033,-0.032
1774030890.984,COMPLETE,0.049,0.032,-0.034
1774030891.484,COMPLETE,0.047,0.034,-0.036
1774030891.984,COMPLETE,0.043,0.031,-0.041
1774030892.484,COMPLETE,0.036,0.023,-0.047
1774030892.985,COMPLETE,0.033,0.014,-0.052
1774030893.484,COMPLETE,0.035,0.007,-0.056
1774030893.984,COMPLETE,0.035,0.008,-0.058
1774030894.484,COMPLETE,0.034,0.011,-0.061
1774030894.984,COMPLETE,0.035,0.009,-0.063
1774030895.484,COMPLETE,0.036,0.003,-0.064
1774030895.984,COMPLETE,0.040,0.000,-0.064
1774030896.484,COMPLETE,0.043,0.002,-0.058
1774030896.984,COMPLETE,0.042,0.002,-0.054
1774030897.484,COMPLETE,0.039,0.001,-0.050
1774030897.984,COMPLETE,0.041,-0.000,-0.047
1774030898.484,COMPLETE,0.048,-0.001,-0.049
1774030898.985,COMPLETE,0.049,-0.000,-0.050
1774030899.484,COMPLETE,0.050,-0.003,-0.051
1774030899.984,COMPLETE,0.053,-0.003,-0.048
1774030900.484,COMPLETE,0.056,-0.000,-0.042
1774030900.984,COMPLETE,0.055,0.000,-0.037
1774030901.484,COMPLETE,0.055,0.009,-0.037
1774030901.984,COMPLETE,0.056,0.018,-0.039
1774030902.484,COMPLETE,0.057,0.025,-0.042
1774030902.984,COMPLETE,0.060,0.031,-0.043
1774030903.484,COMPLETE,0.064,0.042,-0.045
1774030903.984,COMPLETE,0.067,0.044,-0.048
1774030904.484,COMPLETE,0.069,0.046,-0.048
1774030904.986,COMPLETE,0.071,0.050,-0.049
1774030905.484,COMPLETE,0.079,0.059,-0.051
1774030905.984,COMPLETE,0.080,0.061,-0.052
1774030906.484,COMPLETE,0.078,0.063,-0.050
1774030906.985,COMPLETE,0.074,0.066,-0.049
1774030907.484,COMPLETE,0.071,0.073,-0.046
1774030907.984,COMPLETE,0.068,0.076,-0.046
1774030908.484,COMPLETE,0.074,0.078,-0.044
1774030908.984,COMPLETE,0.083,0.078,-0.043
1774030909.484,COMPLETE,0.087,0.080,-0.039
1774030909.984,COMPLETE,0.090,0.083,-0.037
1774030910.484,COMPLETE,0.096,0.077,-0.032
1774030910.985,COMPLETE,0.097,0.075,-0.024
1774030911.484,COMPLETE,0.099,0.076,-0.015
1774030911.984,COMPLETE,0.099,0.073,-0.011
1774030912.484,COMPLETE,0.098,0.066,-0.009
1774030912.984,COMPLETE,0.102,0.064,-0.006
1774030913.484,COMPLETE,0.106,0.061,-0.001
1774030913.984,COMPLETE,0.106,0.059,0.005
1774030914.484,COMPLETE,0.099,0.056,0.010
1774030914.984,COMPLETE,0.098,0.050,0.014
1774030915.484,COMPLETE,0.099,0.048,0.021
1774030915.984,COMPLETE,0.098,0.044,0.028
1774030916.484,COMPLETE,0.096,0.040,0.031
1774030916.985,COMPLETE,0.096,0.032,0.035
1774030917.484,COMPLETE,0.089,0.025,0.039
1774030917.984,COMPLETE,0.086,0.017,0.043
1774030918.484,COMPLETE,0.088,0.012,0.043
1774030918.985,COMPLETE,0.090,0.006,0.043
1774030919.484,COMPLETE,0.091,-0.002,0.042
1774030919.984,COMPLETE,0.089,-0.001,0.046
1774030920.484,COMPLETE,0.087,0.003,0.042
1774030920.985,COMPLETE,0.083,0.007,0.037
1774030921.484,COMPLETE,0.073,0.007,0.034
1774030921.984,COMPLETE,0.067,0.004,0.032
1774030922.484,COMPLETE,0.063,0.006,0.032
1774030922.985,COMPLETE,0.057,0.005,0.032
1774030923.484,COMPLETE,0.052,0.001,0.031
1774030923.984,COMPLETE,0.048,-0.014,0.027
1774030924.484,COMPLETE,0.045,-0.013,0.022
1774030924.985,COMPLETE,0.045,-0.019,0.017
1774030925.484,COMPLETE,0.048,-0.026,0.011
1774030925.984,COMPLETE,0.047,-0.027,0.001
1774030926.484,COMPLETE,0.046,-0.023,-0.004
1774030926.985,COMPLETE,0.052,-0.020,-0.008
1774030927.484,COMPLETE,0.052,-0.020,-0.011
1774030927.984,COMPLETE,0.049,-0.020,-0.016
1774030928.484,COMPLETE,0.049,-0.013,-0.020
1774030928.984,COMPLETE,0.051,-0.009,-0.023
1774030929.484,COMPLETE,0.053,-0.015,-0.024
1774030929.984,COMPLETE,0.056,-0.021,-0.028
1774030930.484,COMPLETE,0.054,-0.021,-0.032
1774030930.985,COMPLETE,0.058,-0.017,-0.039
1774030931.484,COMPLETE,0.061,-0.015,-0.045
1774030931.984,COMPLETE,0.062,-0.007,-0.048
1774030932.484,COMPLETE,0.063,-0.008,-0.051
1774030932.984,COMPLETE,0.065,-0.011,-0.047
1774030933.484,COMPLETE,0.067,-0.020,-0.041
1774030933.984,COMPLETE,0.065,-0.029,-0.038
1774030934.484,COMPLETE,0.064,-0.027,-0.032
1774030934.985,COMPLETE,0.064,-0.023,-0.027
1774030935.484,COMPLETE,0.063,-0.023,-0.023
1774030935.984,COMPLETE,0.061,-0.021,-0.021
1774030936.484,COMPLETE,0.059,-0.017,-0.018
1774030936.984,COMPLETE,0.059,-0.015,-0.014
1774030937.484,COMPLETE,0.060,-0.013,-0.009
1774030937.984,COMPLETE,0.062,-0.009,-0.005
1774030938.484,COMPLETE,0.069,-0.005,-0.003
1774030938.985,COMPLETE,0.071,-0.004,0.001
1774030939.484,COMPLETE,0.069,-0.008,0.005
1774030939.984,COMPLETE,0.063,-0.003,0.009
1774030940.484,COMPLETE,0.062,0.010,0.012
1774030940.985,COMPLETE,0.063,0.017,0.014
1774030941.485,COMPLETE,0.054,0.021,0.019
1774030941.984,COMPLETE,0.041,0.033,0.021
1774030942.484,COMPLETE,0.038,0.037,0.021
1774030942.984,COMPLETE,0.036,0.039,0.017
1774030943.484,COMPLETE,0.039,0.035,0.019
1774030943.984,COMPLETE,0.043,0.028,0.021
1774030944.484,COMPLETE,0.045,0.025,0.021
1774030944.985,COMPLETE,0.044,0.020,0.014
1774030945.484,COMPLETE,0.042,0.015,0.008
1774030945.984,COMPLETE,0.047,0.007,0.003
1774030946.484,COMPLETE,0.043,0.005,-0.001
1774030946.984,COMPLETE,0.040,-0.002,-0.005
1774030947.484,COMPLETE,0.036,-0.006,-0.009
1774030947.984,COMPLETE,0.037,-0.015,-0.014
1774030948.484,COMPLETE,0.040,-0.007,-0.017
1774030948.985,COMPLETE,0.039,0.003,-0.015
1774030949.484,COMPLETE,0.040,0.007,-0.009
1774030949.984,COMPLETE,0.034,0.013,-0.007
1774030950.484,COMPLETE,0.035,0.016,-0.006
1774030950.984,COMPLETE,0.041,0.017,-0.005
1774030951.484,COMPLETE,0.048,0.017,-0.000
1774030951.984,COMPLETE,0.063,0.016,0.003
1774030952.484,COMPLETE,0.071,0.011,0.004
1774030952.985,COMPLETE,0.078,0.014,0.003
1774030953.484,COMPLETE,0.084,0.014,-0.000
1774030953.984,COMPLETE,0.090,0.014,-0.002
1774030954.484,COMPLETE,0.088,0.016,-0.004
1774030954.984,COMPLETE,0.089,0.016,-0.008
1774030955.484,COMPLETE,0.093,0.016,-0.010
1774030955.984,COMPLETE,0.098,0.013,-0.010
1774030956.484,COMPLETE,0.094,0.013,-0.008
1774030956.984,COMPLETE,0.089,0.009,-0.012
1774030957.484,COMPLETE,0.086,0.009,-0.015
1774030957.984,COMPLETE,0.083,0.009,-0.019
1774030958.484,COMPLETE,0.074,0.021,-0.020
1774030958.984,COMPLETE,0.067,0.027,-0.023
1774030959.484,COMPLETE,0.070,0.033,-0.027
1774030959.984,COMPLETE,0.073,0.033,-0.031
1774030960.484,COMPLETE,0.078,0.029,-0.032
1774030960.984,COMPLETE,0.073,0.024,-0.036
1774030961.484,COMPLETE,0.071,0.017,-0.045
1774030961.984,COMPLETE,0.071,0.010,-0.053
1774030962.484,COMPLETE,0.074,0.009,-0.054
1774030962.984,COMPLETE,0.070,0.010,-0.059
1774030963.484,COMPLETE,0.064,0.012,-0.066
1774030963.984,COMPLETE,0.068,0.017,-0.070
1774030964.484,COMPLETE,0.064,0.022,-0.071
1774030964.984,COMPLETE,0.057,0.028,-0.070
1774030965.484,COMPLETE,0.052,0.041,-0.062
1774030965.984,COMPLETE,0.050,0.050,-0.056
1774030966.484,COMPLETE,0.048,0.046,-0.045
1774030966.984,COMPLETE,0.050,0.043,-0.039
1774030967.484,COMPLETE,0.053,0.046,-0.036
1774030967.984,COMPLETE,0.058,0.050,-0.031
1774030968.484,COMPLETE,0.058,0.049,-0.024
1774030968.984,COMPLETE,0.055,0.050,-0.020
1774030969.484,COMPLETE,0.055,0.052,-0.017
1774030969.984,COMPLETE,0.054,0.054,-0.012
1774030970.484,COMPLETE,0.058,0.051,-0.008
1774030970.984,COMPLETE,0.055,0.053,-0.007
1774030971.484,COMPLETE,0.048,0.056,-0.004
1774030971.984,COMPLETE,0.037,0.059,0.004
1774030972.484,COMPLETE,0.039,0.065,0.008
1774030972.984,COMPLETE,0.036,0.064,0.011
1774030973.484,COMPLETE,0.032,0.058,0.009
1774030973.984,COMPLETE,0.029,0.055,0.007
1774030974.484,COMPLETE,0.034,0.051,0.001
1774030974.985,COMPLETE,0.037,0.047,0.000
1774030975.484,COMPLETE,0.039,0.044,0.001
1774030975.984,COMPLETE,0.039,0.036,-0.003
1774030976.484,COMPLETE,0.039,0.030,-0.005
1774030976.984,COMPLETE,0.044,0.027,-0.010
1774030977.484,COMPLETE,0.040,0.027,-0.015
1774030977.984,COMPLETE,0.034,0.027,-0.020
1774030978.484,COMPLETE,0.038,0.019,-0.017
1774030978.985,COMPLETE,0.046,0.020,-0.012
1774030979.484,COMPLETE,0.051,0.021,-0.012
1774030979.984,COMPLETE,0.053,0.016,-0.015
1774030980.484,COMPLETE,0.055,0.013,-0.012
1774030980.984,COMPLETE,0.059,0.014,-0.008
1774030981.484,COMPLETE,0.058,0.013,-0.009
1774030981.984,COMPLETE,0.058,0.011,-0.010
1774030982.484,COMPLETE,0.058,0.005,-0.011
1774030982.985,COMPLETE,0.055,0.001,-0.011
1774030983.484,COMPLETE,0.053,-0.000,-0.013
1774030983.984,COMPLETE,0.052,-0.000,-0.014
1774030984.484,COMPLETE,0.050,-0.003,-0.012
1774030984.984,COMPLETE,0.043,-0.007,-0.013
1774030985.484,COMPLETE,0.043,-0.011,-0.014
1774030985.984,COMPLETE,0.043,-0.015,-0.015
1774030986.484,COMPLETE,0.044,-0.015,-0.015
1774030986.984,COMPLETE,0.043,-0.016,-0.014
1774030987.484,COMPLETE,0.041,-0.016,-0.012
1774030987.984,COMPLETE,0.037,-0.023,-0.014
1774030988.484,COMPLETE,0.040,-0.024,-0.017
1774030988.985,COMPLETE,0.044,-0.027,-0.019
1774030989.484,COMPLETE,0.046,-0.025,-0.021
1774030989.984,COMPLETE,0.051,-0.024,-0.022
1774030990.484,COMPLETE,0.053,-0.018,-0.019
1774030990.984,COMPLETE,0.057,-0.007,-0.013
1774030991.484,COMPLETE,0.061,0.000,-0.002
1774030991.984,COMPLETE,0.064,0.004,0.003
1774030992.484,COMPLETE,0.063,0.009,0.011
1774030992.984,COMPLETE,0.058,0.012,0.017
1774030993.484,COMPLETE,0.050,0.015,0.022
1774030993.984,COMPLETE,0.048,0.014,0.027
1774030994.484,COMPLETE,0.047,0.007,0.029
1774030994.984,COMPLETE,0.046,0.009,0.030
1774030995.484,COMPLETE,0.045,0.015,0.034
1774030995.984,COMPLETE,0.046,0.012,0.041
1774030996.484,COMPLETE,0.050,0.010,0.044
1774030996.984,COMPLETE,0.055,0.014,0.048
1774030997.484,COMPLETE,0.060,0.016,0.050
1774030997.984,COMPLETE,0.066,0.015,0.053
1774030998.484,COMPLETE,0.070,0.013,0.056
1774030998.984,COMPLETE,0.068,0.013,0.055
1774030999.484,COMPLETE,0.067,0.015,0.054
1774030999.984,COMPLETE,0.066,0.012,0.052
1774031000.484,COMPLETE,0.065,0.013,0.050
1774031000.985,COMPLETE,0.062,0.015,0.049
1774031001.484,COMPLETE,0.059,0.016,0.049
1774031001.984,COMPLETE,0.056,0.015,0.046
1774031002.484,COMPLETE,0.063,0.015,0.042
1774031002.984,COMPLETE,0.066,0.012,0.039
1774031003.484,COMPLETE,0.063,0.012,0.035
1774031003.984,COMPLETE,0.062,0.012,0.029
1774031004.484,COMPLETE,0.049,0.006,0.019
1774031004.985,COMPLETE,0.049,0.008,0.011
1774031005.484,COMPLETE,0.051,0.006,0.006
1774031005.984,COMPLETE,0.056,0.006,0.002
1774031006.484,COMPLETE,0.057,0.014,-0.001
1774031006.984,COMPLETE,0.058,0.018,-0.001
1774031007.484,COMPLETE,0.050,0.027,-0.002
1774031007.984,COMPLETE,0.046,0.034,-0.002
1774031008.484,COMPLETE,0.045,0.038,-0.004
1774031008.984,COMPLETE,0.042,0.036,-0.006
1774031009.484,COMPLETE,0.036,0.041,-0.004
1774031009.984,COMPLETE,0.032,0.043,-0.004
1774031010.484,COMPLETE,0.033,0.037,-0.004
1774031010.985,COMPLETE,0.034,0.037,-0.007
1774031011.484,COMPLETE,0.031,0.038,-0.008
1774031011.984,COMPLETE,0.033,0.040,-0.009
1774031012.484,COMPLETE,0.043,0.037,-0.012
1774031012.985,COMPLETE,0.042,0.029,-0.014
1774031013.484,COMPLETE,0.041,0.024,-0.015
1774031013.984,COMPLETE,0.037,0.023,-0.019
1774031014.484,COMPLETE,0.034,0.029,-0.027
1774031014.985,COMPLETE,0.032,0.036,-0.030
1774031015.484,COMPLETE,0.027,0.034,-0.032
1774031015.984,COMPLETE,0.029,0.027,-0.035
1774031016.484,COMPLETE,0.032,0.020,-0.032
1774031016.984,COMPLETE,0.040,0.021,-0.028
1774031017.484,COMPLETE,0.045,0.022,-0.029
1774031017.984,COMPLETE,0.050,0.020,-0.032
1774031018.484,COMPLETE,0.049,0.016,-0.033
1774031018.985,COMPLETE,0.045,0.018,-0.028
1774031019.484,COMPLETE,0.047,0.019,-0.023
1774031019.984,COMPLETE,0.045,0.020,-0.019
1774031020.484,COMPLETE,0.040,0.017,-0.013
1774031020.985,COMPLETE,0.036,0.017,-0.008
1774031021.484,COMPLETE,0.045,0.020,-0.002
1774031021.984,COMPLETE,0.046,0.024,0.005
1774031022.484,COMPLETE,0.043,0.028,0.012
1774031022.984,COMPLETE,0.037,0.032,0.017
1774031023.484,COMPLETE,0.034,0.031,0.024
1774031023.984,COMPLETE,0.033,0.031,0.032
1774031024.484,COMPLETE,0.022,0.031,0.035
1774031024.984,COMPLETE,0.020,0.033,0.034
1774031025.484,COMPLETE,0.020,0.037,0.033
1774031025.984,COMPLETE,0.023,0.040,0.029
1774031026.484,COMPLETE,0.027,0.040,0.026
1774031026.984,COMPLETE,0.039,0.039,0.024
1774031027.484,COMPLETE,0.042,0.037,0.026
1774031027.984,COMPLETE,0.043,0.035,0.026
1774031028.484,COMPLETE,0.043,0.032,0.022
